INFO:__main__:dataset:
- multiple-graphs
- TUDataset
- COX2
derive_num: 10
is_random: false
logfname: cox2_fixed_combinations.log
nas_args:
  dynamic_behaviour: undefined
  dynamic_nas_steps: 150
  forward:
    mode: train
    softmax_temp: 5.0
    tanh_c: 2.5
  hidden_size: 100
  reset:
    init_range: 0.1
ss_args:
  debug: false
  prob_scale: 4
  type: fixed_prob
  with_combinations: true
trainer_args:
  derive:
    derive_from_history: false
  eval:
    save_model_flag: false
  train:
    derive_finaly: false
    num_eras: 30
    save_eras: 30
  train_controller:
    epochs: 20

INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gat', 2, 'global_max_pool', 6000], 0.7553191489361702)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8723404255319149)
INFO:nas.trainer:train | 19 era_time 2709.7423841953278
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 3000], 0.9042553191489362)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'ssg', 2, 'global_add_pool', 3000], 0.8936170212765957)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gmm', 'gcn', 2, 'global_add_pool', 3000], 0.9042553191489362)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.7872340425531915)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.776595744680851)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'ssg', 2, 'global_max_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'sg', 2, 'global_add_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 3000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 4500], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4500], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:train | 20 era_time 2797.9289677143097
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 7500], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gin', 2, 'global_max_pool', 3000], 0.7872340425531915)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'sg', 2, 'global_max_pool', 4000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 4500], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'sg', 2, 'global_add_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.7978723404255319)
INFO:nas.trainer:train | 21 era_time 3136.1533715724945
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_max_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4500], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sage', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4500], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:train | 22 era_time 3082.372374534607
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 'ssg', 2, 'global_add_pool', 6000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 'ssg', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'ssg', 2, 'global_max_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['tag', 'gcn', 2, 'global_add_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4500], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 3500], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'sg', 2, 'global_max_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_max_pool', 4500], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 'gcn', 2, 'global_max_pool', 4500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:train | 23 era_time 3126.3088178634644
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gin', 2, 'global_max_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gin', 2, 'global_max_pool', 3000], 0.7659574468085106)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4500], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_add_pool', 4000], 0.7872340425531915)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 4500], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:train | 24 era_time 2763.2013545036316
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_max_pool', 4000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 'gcn', 2, 'global_max_pool', 4000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 8000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 7500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:train | 25 era_time 3017.386246204376
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 'gcn', 2, 'global_max_pool', 3000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.7872340425531915)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 5000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4500], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gmm', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gat', 'gcn', 2, 'global_max_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gin', 'gcn', 2, 'global_add_pool', 4500], 0.7659574468085106)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'ssg', 2, 'global_max_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:train | 26 era_time 2854.4926986694336
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4500], 0.776595744680851)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_max_pool', 4500], 0.776595744680851)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 6000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.9042553191489362)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_max_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 7500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8829787234042553)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.7978723404255319)
INFO:nas.trainer:train | 27 era_time 3132.782975912094
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'ssg', 2, 'global_add_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'sg', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_max_pool', 3000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'tag', 2, 'global_max_pool', 3000], 0.7553191489361702)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 4500], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_max_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gin', 2, 'global_max_pool', 3000], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'sg', 2, 'global_add_pool', 4000], 0.8723404255319149)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.8085106382978723)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 4000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8191489361702128)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 4500], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.8936170212765957)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_add_pool', 3000], 0.8936170212765957)
INFO:nas.trainer:train | 28 era_time 2663.7598218917847
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_add_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'ssg', 2, 'global_max_pool', 3000], 0.7978723404255319)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['sg', 'gcn', 2, 'global_add_pool', 3000], 0.8617021276595744)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['ssg', 'gcn', 2, 'global_max_pool', 4000], 0.8404255319148937)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_max_pool', 3000], 0.851063829787234)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4000], 0.8297872340425532)
INFO:nas.trainer:eval | (sampled_gnn, metric_val) = (['gcn', 'gcn', 2, 'global_add_pool', 4500], 0.8404255319148937)
